image_path,xmin,ymin,xmax,ymax,class
LineCharts/2_line_16535.png,97,817,787,782,XAxisbbox
LineCharts/2_line_16535.png,23,796,93,126,YAxisbbox
LineCharts/2_line_16535.png,567,498,716,451,Legendbbox
LineCharts/2_line_16536.png,85,971,775,782,XAxisbbox
LineCharts/2_line_16536.png,-24,792,93,95,YAxisbbox
LineCharts/2_line_16536.png,443,511,684,450,Legendbbox
LineCharts/2_line_16537.png,80,878,804,782,XAxisbbox
LineCharts/2_line_16537.png,-35,765,93,126,YAxisbbox
LineCharts/2_line_16537.png,377,311,618,239,Legendbbox
LineCharts/5_line_16538.png,89,1060,771,782,XAxisbbox
LineCharts/5_line_16538.png,10,793,93,95,YAxisbbox
LineCharts/5_line_16538.png,204,426,456,229,Legendbbox
LineCharts/2_line_16539.png,85,961,775,782,XAxisbbox
LineCharts/2_line_16539.png,2,754,93,126,YAxisbbox
LineCharts/2_line_16539.png,576,505,767,455,Legendbbox
LineCharts/4_line_16540.png,80,1059,804,782,XAxisbbox
LineCharts/4_line_16540.png,-30,794,93,95,YAxisbbox
LineCharts/4_line_16540.png,409,334,707,175,Legendbbox
LineCharts/5_line_16541.png,85,981,777,782,XAxisbbox
LineCharts/5_line_16541.png,26,812,93,95,YAxisbbox
LineCharts/5_line_16541.png,566,470,729,358,Legendbbox
LineCharts/5_line_16542.png,80,918,804,782,XAxisbbox
LineCharts/5_line_16542.png,7,792,93,95,YAxisbbox
LineCharts/5_line_16542.png,404,371,600,215,Legendbbox
LineCharts/5_line_16543.png,89,951,770,782,XAxisbbox
LineCharts/5_line_16543.png,23,755,93,126,YAxisbbox
LineCharts/5_line_16543.png,335,459,626,262,Legendbbox
LineCharts/5_line_16544.png,85,999,776,782,XAxisbbox
LineCharts/5_line_16544.png,-30,743,93,126,YAxisbbox
LineCharts/5_line_16544.png,230,592,412,475,Legendbbox
LineCharts/5_line_16545.png,92,868,793,782,XAxisbbox
LineCharts/5_line_16545.png,-16,792,93,95,YAxisbbox
LineCharts/5_line_16545.png,198,522,514,325,Legendbbox
LineCharts/3_line_16546.png,85,1019,775,782,XAxisbbox
LineCharts/3_line_16546.png,8,754,93,126,YAxisbbox
LineCharts/3_line_16546.png,377,524,645,403,Legendbbox
LineCharts/5_line_16547.png,97,898,758,782,XAxisbbox
LineCharts/5_line_16547.png,-38,743,93,126,YAxisbbox
LineCharts/5_line_16547.png,295,567,490,423,Legendbbox
LineCharts/5_line_16548.png,89,933,771,782,XAxisbbox
LineCharts/5_line_16548.png,20,760,93,126,YAxisbbox
LineCharts/5_line_16548.png,191,389,468,232,Legendbbox
LineCharts/5_line_16549.png,79,893,806,782,XAxisbbox
LineCharts/5_line_16549.png,-9,789,93,95,YAxisbbox
LineCharts/5_line_16549.png,214,515,454,358,Legendbbox
LineCharts/4_line_16550.png,97,987,758,782,XAxisbbox
LineCharts/4_line_16550.png,-9,792,93,95,YAxisbbox
LineCharts/4_line_16550.png,468,347,640,257,Legendbbox
LineCharts/2_line_16551.png,97,1041,758,782,XAxisbbox
LineCharts/2_line_16551.png,15,753,93,126,YAxisbbox
LineCharts/2_line_16551.png,455,486,595,439,Legendbbox
LineCharts/5_line_16552.png,97,912,757,782,XAxisbbox
LineCharts/5_line_16552.png,19,805,93,120,YAxisbbox
LineCharts/5_line_16552.png,461,462,700,265,Legendbbox
LineCharts/3_line_16553.png,97,840,759,782,XAxisbbox
LineCharts/3_line_16553.png,-42,757,93,126,YAxisbbox
LineCharts/3_line_16553.png,543,349,786,228,Legendbbox
LineCharts/4_line_16554.png,92,1019,770,782,XAxisbbox
LineCharts/4_line_16554.png,34,753,93,95,YAxisbbox
LineCharts/4_line_16554.png,195,413,353,319,Legendbbox
LineCharts/2_line_16555.png,97,1024,758,782,XAxisbbox
LineCharts/2_line_16555.png,-21,806,93,122,YAxisbbox
LineCharts/2_line_16555.png,196,427,368,377,Legendbbox
LineCharts/2_line_16556.png,96,886,763,782,XAxisbbox
LineCharts/2_line_16556.png,35,755,93,126,YAxisbbox
LineCharts/2_line_16556.png,328,353,465,304,Legendbbox
LineCharts/2_line_16557.png,89,950,772,782,XAxisbbox
LineCharts/2_line_16557.png,-27,781,93,95,YAxisbbox
LineCharts/2_line_16557.png,264,450,542,367,Legendbbox
LineCharts/3_line_16558.png,89,1001,770,782,XAxisbbox
LineCharts/3_line_16558.png,13,743,93,126,YAxisbbox
LineCharts/3_line_16558.png,289,329,448,261,Legendbbox
LineCharts/2_line_16559.png,85,994,774,782,XAxisbbox
LineCharts/2_line_16559.png,-16,753,93,126,YAxisbbox
LineCharts/2_line_16559.png,217,345,391,298,Legendbbox
LineCharts/3_line_16560.png,85,989,776,782,XAxisbbox
LineCharts/3_line_16560.png,-12,756,93,126,YAxisbbox
LineCharts/3_line_16560.png,517,507,703,437,Legendbbox
LineCharts/5_line_16561.png,97,926,757,782,XAxisbbox
LineCharts/5_line_16561.png,17,806,93,121,YAxisbbox
LineCharts/5_line_16561.png,576,418,800,261,Legendbbox
LineCharts/5_line_16562.png,97,982,759,782,XAxisbbox
LineCharts/5_line_16562.png,38,789,93,95,YAxisbbox
LineCharts/5_line_16562.png,206,442,390,325,Legendbbox
LineCharts/5_line_16563.png,89,830,795,782,XAxisbbox
LineCharts/5_line_16563.png,-9,755,93,126,YAxisbbox
LineCharts/5_line_16563.png,428,289,675,145,Legendbbox
LineCharts/3_line_16564.png,85,951,774,782,XAxisbbox
LineCharts/3_line_16564.png,-33,743,93,126,YAxisbbox
LineCharts/3_line_16564.png,425,514,666,418,Legendbbox
LineCharts/2_line_16565.png,89,910,770,782,XAxisbbox
LineCharts/2_line_16565.png,10,787,93,95,YAxisbbox
LineCharts/2_line_16565.png,392,492,552,426,Legendbbox
LineCharts/2_line_16566.png,85,852,775,782,XAxisbbox
LineCharts/2_line_16566.png,-34,805,93,113,YAxisbbox
LineCharts/2_line_16566.png,194,442,429,382,Legendbbox
LineCharts/3_line_16567.png,92,960,776,782,XAxisbbox
LineCharts/3_line_16567.png,-32,806,93,119,YAxisbbox
LineCharts/3_line_16567.png,496,431,828,310,Legendbbox
LineCharts/5_line_16568.png,97,827,757,782,XAxisbbox
LineCharts/5_line_16568.png,5,750,93,126,YAxisbbox
LineCharts/5_line_16568.png,290,353,419,242,Legendbbox
LineCharts/4_line_16569.png,97,908,757,782,XAxisbbox
LineCharts/4_line_16569.png,-8,787,145,81,YAxisbbox
LineCharts/4_line_16569.png,253,522,424,432,Legendbbox
LineCharts/5_line_16570.png,97,912,787,782,XAxisbbox
LineCharts/5_line_16570.png,-30,806,93,119,YAxisbbox
LineCharts/5_line_16570.png,579,512,746,355,Legendbbox
LineCharts/2_line_16571.png,85,933,777,782,XAxisbbox
LineCharts/2_line_16571.png,26,758,93,126,YAxisbbox
LineCharts/2_line_16571.png,560,460,732,410,Legendbbox
LineCharts/5_line_16572.png,96,1021,764,782,XAxisbbox
LineCharts/5_line_16572.png,24,753,93,126,YAxisbbox
LineCharts/5_line_16572.png,365,518,509,402,Legendbbox
LineCharts/2_line_16573.png,89,987,769,782,XAxisbbox
LineCharts/2_line_16573.png,-4,763,93,95,YAxisbbox
LineCharts/2_line_16573.png,437,288,633,216,Legendbbox
LineCharts/2_line_16574.png,97,840,758,782,XAxisbbox
LineCharts/2_line_16574.png,-17,792,93,95,YAxisbbox
LineCharts/2_line_16574.png,336,419,483,358,Legendbbox
LineCharts/3_line_16575.png,85,852,774,782,XAxisbbox
LineCharts/3_line_16575.png,-29,793,93,95,YAxisbbox
LineCharts/3_line_16575.png,562,524,812,427,Legendbbox
LineCharts/5_line_16576.png,85,1053,776,782,XAxisbbox
LineCharts/5_line_16576.png,-11,743,93,126,YAxisbbox
LineCharts/5_line_16576.png,531,475,739,305,Legendbbox
LineCharts/2_line_16577.png,80,1021,804,782,XAxisbbox
LineCharts/2_line_16577.png,-33,779,93,126,YAxisbbox
LineCharts/2_line_16577.png,266,393,441,309,Legendbbox
LineCharts/5_line_16578.png,85,953,777,782,XAxisbbox
LineCharts/5_line_16578.png,29,792,93,95,YAxisbbox
LineCharts/5_line_16578.png,424,338,681,181,Legendbbox
LineCharts/4_line_16579.png,97,944,787,782,XAxisbbox
LineCharts/4_line_16579.png,-37,750,93,126,YAxisbbox
LineCharts/4_line_16579.png,557,383,716,293,Legendbbox
LineCharts/2_line_16580.png,80,991,776,782,XAxisbbox
LineCharts/2_line_16580.png,-35,787,93,126,YAxisbbox
LineCharts/2_line_16580.png,526,426,744,359,Legendbbox
LineCharts/4_line_16581.png,89,880,771,782,XAxisbbox
LineCharts/4_line_16581.png,-37,792,93,95,YAxisbbox
LineCharts/4_line_16581.png,543,307,794,180,Legendbbox
LineCharts/5_line_16582.png,97,949,760,782,XAxisbbox
LineCharts/5_line_16582.png,15,806,93,118,YAxisbbox
LineCharts/5_line_16582.png,572,493,805,349,Legendbbox
LineCharts/4_line_16583.png,89,856,771,782,XAxisbbox
LineCharts/4_line_16583.png,36,785,93,126,YAxisbbox
LineCharts/4_line_16583.png,242,397,391,308,Legendbbox
LineCharts/4_line_16584.png,85,963,777,782,XAxisbbox
LineCharts/4_line_16584.png,-30,792,93,95,YAxisbbox
LineCharts/4_line_16584.png,513,427,684,311,Legendbbox
LineCharts/4_line_16585.png,85,921,774,782,XAxisbbox
LineCharts/4_line_16585.png,5,754,93,126,YAxisbbox
LineCharts/4_line_16585.png,211,566,426,450,Legendbbox
LineCharts/4_line_16586.png,96,833,764,782,XAxisbbox
LineCharts/4_line_16586.png,0,805,93,120,YAxisbbox
LineCharts/4_line_16586.png,299,580,547,443,Legendbbox
LineCharts/2_line_16587.png,96,822,764,782,XAxisbbox
LineCharts/2_line_16587.png,-16,806,93,115,YAxisbbox
LineCharts/2_line_16587.png,402,497,590,436,Legendbbox
LineCharts/3_line_16588.png,89,864,770,782,XAxisbbox
LineCharts/3_line_16588.png,25,805,93,121,YAxisbbox
LineCharts/3_line_16588.png,423,386,695,265,Legendbbox
LineCharts/5_line_16589.png,101,995,755,782,XAxisbbox
LineCharts/5_line_16589.png,-31,767,93,126,YAxisbbox
LineCharts/5_line_16589.png,319,326,581,155,Legendbbox
LineCharts/2_line_16590.png,97,869,763,782,XAxisbbox
LineCharts/2_line_16590.png,-25,763,93,126,YAxisbbox
LineCharts/2_line_16590.png,327,581,478,534,Legendbbox
LineCharts/4_line_16591.png,97,975,758,782,XAxisbbox
LineCharts/4_line_16591.png,36,755,93,95,YAxisbbox
LineCharts/4_line_16591.png,502,599,683,509,Legendbbox
LineCharts/2_line_16592.png,79,939,806,782,XAxisbbox
LineCharts/2_line_16592.png,7,815,93,95,YAxisbbox
LineCharts/2_line_16592.png,366,599,609,532,Legendbbox
LineCharts/2_line_16593.png,97,943,758,782,XAxisbbox
LineCharts/2_line_16593.png,-20,806,93,120,YAxisbbox
LineCharts/2_line_16593.png,272,394,487,333,Legendbbox
LineCharts/2_line_16594.png,96,1033,765,782,XAxisbbox
LineCharts/2_line_16594.png,3,762,93,126,YAxisbbox
LineCharts/2_line_16594.png,307,463,586,390,Legendbbox
LineCharts/5_line_16595.png,85,913,775,782,XAxisbbox
LineCharts/5_line_16595.png,-3,785,145,81,YAxisbbox
LineCharts/5_line_16595.png,247,398,513,229,Legendbbox
LineCharts/5_line_16596.png,97,960,787,782,XAxisbbox
LineCharts/5_line_16596.png,-38,792,93,95,YAxisbbox
LineCharts/5_line_16596.png,506,485,653,374,Legendbbox
LineCharts/2_line_16597.png,97,865,758,782,XAxisbbox
LineCharts/2_line_16597.png,12,789,93,95,YAxisbbox
LineCharts/2_line_16597.png,353,450,555,378,Legendbbox
LineCharts/4_line_16598.png,97,996,761,782,XAxisbbox
LineCharts/4_line_16598.png,4,781,93,95,YAxisbbox
LineCharts/4_line_16598.png,478,610,817,473,Legendbbox
LineCharts/4_line_16599.png,85,1031,775,782,XAxisbbox
LineCharts/4_line_16599.png,-32,805,93,120,YAxisbbox
LineCharts/4_line_16599.png,411,465,660,328,Legendbbox
LineCharts/5_line_16600.png,85,883,776,782,XAxisbbox
LineCharts/5_line_16600.png,3,794,93,95,YAxisbbox
LineCharts/5_line_16600.png,482,425,717,255,Legendbbox
LineCharts/2_line_16601.png,85,958,774,782,XAxisbbox
LineCharts/2_line_16601.png,0,785,145,81,YAxisbbox
LineCharts/2_line_16601.png,481,540,693,457,Legendbbox
LineCharts/4_line_16602.png,85,981,775,782,XAxisbbox
LineCharts/4_line_16602.png,21,805,93,120,YAxisbbox
LineCharts/4_line_16602.png,508,519,714,429,Legendbbox
LineCharts/5_line_16603.png,97,922,787,782,XAxisbbox
LineCharts/5_line_16603.png,11,763,93,126,YAxisbbox
LineCharts/5_line_16603.png,551,577,667,466,Legendbbox
LineCharts/4_line_16604.png,80,886,779,782,XAxisbbox
LineCharts/4_line_16604.png,5,750,93,126,YAxisbbox
LineCharts/4_line_16604.png,324,282,534,145,Legendbbox
LineCharts/3_line_16605.png,85,841,772,782,XAxisbbox
LineCharts/3_line_16605.png,-23,791,93,95,YAxisbbox
LineCharts/3_line_16605.png,535,384,745,287,Legendbbox
LineCharts/3_line_16606.png,97,987,757,782,XAxisbbox
LineCharts/3_line_16606.png,-3,767,93,126,YAxisbbox
LineCharts/3_line_16606.png,506,559,866,437,Legendbbox
LineCharts/5_line_16607.png,89,1013,767,782,XAxisbbox
LineCharts/5_line_16607.png,33,769,93,126,YAxisbbox
LineCharts/5_line_16607.png,499,504,654,393,Legendbbox
LineCharts/3_line_16608.png,97,868,757,782,XAxisbbox
LineCharts/3_line_16608.png,30,755,93,95,YAxisbbox
LineCharts/3_line_16608.png,570,610,764,538,Legendbbox
LineCharts/3_line_16609.png,97,932,757,782,XAxisbbox
LineCharts/3_line_16609.png,25,750,93,126,YAxisbbox
LineCharts/3_line_16609.png,583,444,729,372,Legendbbox
LineCharts/2_line_16610.png,97,920,759,782,XAxisbbox
LineCharts/2_line_16610.png,9,783,93,126,YAxisbbox
LineCharts/2_line_16610.png,224,282,469,216,Legendbbox
LineCharts/5_line_16611.png,80,883,776,782,XAxisbbox
LineCharts/5_line_16611.png,-19,805,93,119,YAxisbbox
LineCharts/5_line_16611.png,331,343,673,147,Legendbbox
LineCharts/4_line_16612.png,97,922,787,782,XAxisbbox
LineCharts/4_line_16612.png,22,800,93,95,YAxisbbox
LineCharts/4_line_16612.png,210,540,453,444,Legendbbox
LineCharts/2_line_16613.png,97,981,762,782,XAxisbbox
LineCharts/2_line_16613.png,3,806,93,114,YAxisbbox
LineCharts/2_line_16613.png,318,548,511,476,Legendbbox
LineCharts/2_line_16614.png,85,993,787,782,XAxisbbox
LineCharts/2_line_16614.png,12,815,93,95,YAxisbbox
LineCharts/2_line_16614.png,202,620,502,537,Legendbbox
LineCharts/5_line_16615.png,85,1017,775,782,XAxisbbox
LineCharts/5_line_16615.png,19,762,93,126,YAxisbbox
LineCharts/5_line_16615.png,202,454,400,310,Legendbbox
LineCharts/3_line_16616.png,80,908,804,782,XAxisbbox
LineCharts/3_line_16616.png,-33,769,93,126,YAxisbbox
LineCharts/3_line_16616.png,286,488,428,391,Legendbbox
LineCharts/2_line_16617.png,85,872,786,782,XAxisbbox
LineCharts/2_line_16617.png,10,781,93,120,YAxisbbox
LineCharts/2_line_16617.png,359,298,502,249,Legendbbox
LineCharts/4_line_16618.png,80,982,804,782,XAxisbbox
LineCharts/4_line_16618.png,-24,805,93,119,YAxisbbox
LineCharts/4_line_16618.png,281,420,572,261,Legendbbox
LineCharts/2_line_16619.png,89,881,767,782,XAxisbbox
LineCharts/2_line_16619.png,-15,756,93,126,YAxisbbox
LineCharts/2_line_16619.png,569,612,786,546,Legendbbox
LineCharts/2_line_16620.png,96,1006,766,782,XAxisbbox
LineCharts/2_line_16620.png,-12,761,93,125,YAxisbbox
LineCharts/2_line_16620.png,229,285,384,234,Legendbbox
LineCharts/3_line_16621.png,97,1046,757,782,XAxisbbox
LineCharts/3_line_16621.png,-24,743,93,126,YAxisbbox
LineCharts/3_line_16621.png,494,528,736,432,Legendbbox
LineCharts/5_line_16622.png,97,876,758,782,XAxisbbox
LineCharts/5_line_16622.png,-39,806,93,120,YAxisbbox
LineCharts/5_line_16622.png,281,457,486,313,Legendbbox
LineCharts/3_line_16623.png,101,947,755,782,XAxisbbox
LineCharts/3_line_16623.png,-24,762,93,126,YAxisbbox
LineCharts/3_line_16623.png,189,440,488,319,Legendbbox
LineCharts/5_line_16624.png,96,923,761,782,XAxisbbox
LineCharts/5_line_16624.png,-36,762,93,125,YAxisbbox
LineCharts/5_line_16624.png,439,508,611,397,Legendbbox
LineCharts/4_line_16625.png,80,969,804,782,XAxisbbox
LineCharts/4_line_16625.png,-34,805,93,119,YAxisbbox
LineCharts/4_line_16625.png,475,299,685,162,Legendbbox
LineCharts/2_line_16626.png,92,895,769,782,XAxisbbox
LineCharts/2_line_16626.png,33,806,93,121,YAxisbbox
LineCharts/2_line_16626.png,400,340,541,273,Legendbbox
LineCharts/4_line_16627.png,96,991,761,782,XAxisbbox
LineCharts/4_line_16627.png,-3,762,93,126,YAxisbbox
LineCharts/4_line_16627.png,500,521,684,382,Legendbbox
LineCharts/5_line_16628.png,97,945,787,782,XAxisbbox
LineCharts/5_line_16628.png,3,781,93,112,YAxisbbox
LineCharts/5_line_16628.png,339,450,478,339,Legendbbox
LineCharts/3_line_16629.png,85,838,775,782,XAxisbbox
LineCharts/3_line_16629.png,-30,755,93,95,YAxisbbox
LineCharts/3_line_16629.png,414,515,578,443,Legendbbox
LineCharts/5_line_16630.png,79,845,806,782,XAxisbbox
LineCharts/5_line_16630.png,-7,758,93,95,YAxisbbox
LineCharts/5_line_16630.png,393,347,701,177,Legendbbox
LineCharts/4_line_16631.png,79,1040,777,782,XAxisbbox
LineCharts/4_line_16631.png,0,772,93,126,YAxisbbox
LineCharts/4_line_16631.png,334,584,566,457,Legendbbox
LineCharts/5_line_16632.png,97,997,757,782,XAxisbbox
LineCharts/5_line_16632.png,-22,806,93,122,YAxisbbox
LineCharts/5_line_16632.png,316,408,585,212,Legendbbox
LineCharts/3_line_16633.png,85,960,777,782,XAxisbbox
LineCharts/3_line_16633.png,30,776,93,95,YAxisbbox
LineCharts/3_line_16633.png,326,374,495,269,Legendbbox
LineCharts/4_line_16634.png,101,1013,760,782,XAxisbbox
LineCharts/4_line_16634.png,6,751,93,126,YAxisbbox
LineCharts/4_line_16634.png,344,417,565,301,Legendbbox
LineCharts/4_line_16635.png,97,957,757,782,XAxisbbox
LineCharts/4_line_16635.png,33,746,93,126,YAxisbbox
LineCharts/4_line_16635.png,494,378,672,288,Legendbbox
LineCharts/4_line_16636.png,85,1048,777,782,XAxisbbox
LineCharts/4_line_16636.png,26,792,93,95,YAxisbbox
LineCharts/4_line_16636.png,288,412,589,253,Legendbbox
LineCharts/2_line_16637.png,92,975,769,782,XAxisbbox
LineCharts/2_line_16637.png,-39,743,93,126,YAxisbbox
LineCharts/2_line_16637.png,493,402,674,355,Legendbbox
LineCharts/3_line_16638.png,85,974,775,782,XAxisbbox
LineCharts/3_line_16638.png,-3,792,93,95,YAxisbbox
LineCharts/3_line_16638.png,306,333,439,261,Legendbbox
LineCharts/4_line_16639.png,85,862,775,782,XAxisbbox
LineCharts/4_line_16639.png,2,806,93,121,YAxisbbox
LineCharts/4_line_16639.png,450,447,573,357,Legendbbox
LineCharts/5_line_16640.png,97,993,757,782,XAxisbbox
LineCharts/5_line_16640.png,-9,750,93,126,YAxisbbox
LineCharts/5_line_16640.png,202,343,360,199,Legendbbox
LineCharts/4_line_16641.png,85,837,775,782,XAxisbbox
LineCharts/4_line_16641.png,15,791,93,95,YAxisbbox
LineCharts/4_line_16641.png,470,411,709,252,Legendbbox
LineCharts/2_line_16642.png,89,980,771,782,XAxisbbox
LineCharts/2_line_16642.png,15,795,93,95,YAxisbbox
LineCharts/2_line_16642.png,383,313,573,253,Legendbbox
LineCharts/2_line_16643.png,97,1040,760,782,XAxisbbox
LineCharts/2_line_16643.png,1,792,93,95,YAxisbbox
LineCharts/2_line_16643.png,256,441,428,375,Legendbbox
LineCharts/3_line_16644.png,97,868,764,782,XAxisbbox
LineCharts/3_line_16644.png,-20,768,93,126,YAxisbbox
LineCharts/3_line_16644.png,206,455,441,334,Legendbbox
LineCharts/4_line_16645.png,97,868,758,782,XAxisbbox
LineCharts/4_line_16645.png,-14,805,93,121,YAxisbbox
LineCharts/4_line_16645.png,404,404,645,277,Legendbbox
LineCharts/3_line_16646.png,85,924,774,782,XAxisbbox
LineCharts/3_line_16646.png,-26,752,93,125,YAxisbbox
LineCharts/3_line_16646.png,251,359,546,238,Legendbbox
LineCharts/3_line_16647.png,89,894,767,782,XAxisbbox
LineCharts/3_line_16647.png,-35,776,93,126,YAxisbbox
LineCharts/3_line_16647.png,467,562,692,466,Legendbbox
LineCharts/2_line_16648.png,101,1037,759,782,XAxisbbox
LineCharts/2_line_16648.png,17,781,93,115,YAxisbbox
LineCharts/2_line_16648.png,287,320,509,260,Legendbbox
LineCharts/4_line_16649.png,97,935,758,782,XAxisbbox
LineCharts/4_line_16649.png,29,748,93,126,YAxisbbox
LineCharts/4_line_16649.png,395,437,619,321,Legendbbox
LineCharts/4_line_16650.png,85,938,775,782,XAxisbbox
LineCharts/4_line_16650.png,-21,806,93,119,YAxisbbox
LineCharts/4_line_16650.png,263,585,444,494,Legendbbox
LineCharts/4_line_16651.png,101,909,755,782,XAxisbbox
LineCharts/4_line_16651.png,13,773,93,126,YAxisbbox
LineCharts/4_line_16651.png,443,407,635,318,Legendbbox
LineCharts/4_line_16652.png,85,1013,774,782,XAxisbbox
LineCharts/4_line_16652.png,-32,789,93,95,YAxisbbox
LineCharts/4_line_16652.png,429,542,638,426,Legendbbox
LineCharts/4_line_16653.png,92,867,793,782,XAxisbbox
LineCharts/4_line_16653.png,-25,753,93,126,YAxisbbox
LineCharts/4_line_16653.png,260,389,473,295,Legendbbox
LineCharts/4_line_16654.png,97,977,757,782,XAxisbbox
LineCharts/4_line_16654.png,33,789,93,95,YAxisbbox
LineCharts/4_line_16654.png,380,451,593,357,Legendbbox
LineCharts/4_line_16655.png,85,862,800,782,XAxisbbox
LineCharts/4_line_16655.png,-15,817,93,95,YAxisbbox
LineCharts/4_line_16655.png,262,593,411,498,Legendbbox
LineCharts/2_line_16656.png,97,898,758,782,XAxisbbox
LineCharts/2_line_16656.png,36,781,93,115,YAxisbbox
LineCharts/2_line_16656.png,184,395,347,348,Legendbbox
LineCharts/4_line_16657.png,85,1047,775,782,XAxisbbox
LineCharts/4_line_16657.png,-40,791,93,95,YAxisbbox
LineCharts/4_line_16657.png,357,599,535,472,Legendbbox
LineCharts/2_line_16658.png,101,905,755,782,XAxisbbox
LineCharts/2_line_16658.png,21,792,93,95,YAxisbbox
LineCharts/2_line_16658.png,223,617,456,550,Legendbbox
LineCharts/5_line_16659.png,80,975,776,782,XAxisbbox
LineCharts/5_line_16659.png,-6,768,93,126,YAxisbbox
LineCharts/5_line_16659.png,206,446,565,249,Legendbbox
LineCharts/5_line_16660.png,85,1028,775,782,XAxisbbox
LineCharts/5_line_16660.png,16,751,93,126,YAxisbbox
LineCharts/5_line_16660.png,521,502,687,390,Legendbbox
LineCharts/3_line_16661.png,85,1029,772,782,XAxisbbox
LineCharts/3_line_16661.png,-1,806,93,118,YAxisbbox
LineCharts/3_line_16661.png,560,462,798,357,Legendbbox
LineCharts/3_line_16662.png,85,955,777,782,XAxisbbox
LineCharts/3_line_16662.png,28,751,93,126,YAxisbbox
LineCharts/3_line_16662.png,219,520,366,432,Legendbbox
LineCharts/3_line_16663.png,89,972,770,782,XAxisbbox
LineCharts/3_line_16663.png,-16,753,93,95,YAxisbbox
LineCharts/3_line_16663.png,463,432,693,360,Legendbbox
LineCharts/2_line_16664.png,97,934,787,782,XAxisbbox
LineCharts/2_line_16664.png,-41,801,93,95,YAxisbbox
LineCharts/2_line_16664.png,393,468,583,396,Legendbbox
LineCharts/4_line_16665.png,96,956,765,782,XAxisbbox
LineCharts/4_line_16665.png,21,806,93,117,YAxisbbox
LineCharts/4_line_16665.png,444,327,667,200,Legendbbox
LineCharts/5_line_16666.png,96,898,764,782,XAxisbbox
LineCharts/5_line_16666.png,-22,762,93,126,YAxisbbox
LineCharts/5_line_16666.png,243,604,443,432,Legendbbox
LineCharts/3_line_16667.png,97,1011,759,782,XAxisbbox
LineCharts/3_line_16667.png,2,806,93,121,YAxisbbox
LineCharts/3_line_16667.png,379,538,607,433,Legendbbox
LineCharts/5_line_16668.png,79,928,805,782,XAxisbbox
LineCharts/5_line_16668.png,10,781,93,115,YAxisbbox
LineCharts/5_line_16668.png,300,352,588,195,Legendbbox
LineCharts/2_line_16669.png,85,909,776,782,XAxisbbox
LineCharts/2_line_16669.png,-5,753,93,126,YAxisbbox
LineCharts/2_line_16669.png,539,618,640,571,Legendbbox
LineCharts/4_line_16670.png,89,1012,770,782,XAxisbbox
LineCharts/4_line_16670.png,-26,785,145,81,YAxisbbox
LineCharts/4_line_16670.png,399,353,699,194,Legendbbox
LineCharts/4_line_16671.png,92,1007,770,782,XAxisbbox
LineCharts/4_line_16671.png,-46,788,93,95,YAxisbbox
LineCharts/4_line_16671.png,306,352,545,193,Legendbbox
LineCharts/4_line_16672.png,85,919,776,782,XAxisbbox
LineCharts/4_line_16672.png,-3,789,93,95,YAxisbbox
LineCharts/4_line_16672.png,555,417,791,301,Legendbbox
LineCharts/3_line_16673.png,85,1051,776,782,XAxisbbox
LineCharts/3_line_16673.png,-23,793,93,95,YAxisbbox
LineCharts/3_line_16673.png,555,419,844,315,Legendbbox
LineCharts/3_line_16674.png,85,961,777,782,XAxisbbox
LineCharts/3_line_16674.png,22,793,93,95,YAxisbbox
LineCharts/3_line_16674.png,447,437,723,316,Legendbbox
LineCharts/3_line_16675.png,80,910,804,782,XAxisbbox
LineCharts/3_line_16675.png,36,815,93,115,YAxisbbox
LineCharts/3_line_16675.png,200,435,393,363,Legendbbox
LineCharts/3_line_16676.png,85,848,775,782,XAxisbbox
LineCharts/3_line_16676.png,3,792,93,95,YAxisbbox
LineCharts/3_line_16676.png,303,395,553,291,Legendbbox
LineCharts/4_line_16677.png,97,1021,757,782,XAxisbbox
LineCharts/4_line_16677.png,1,753,93,126,YAxisbbox
LineCharts/4_line_16677.png,451,424,604,334,Legendbbox
LineCharts/5_line_16678.png,85,951,776,782,XAxisbbox
LineCharts/5_line_16678.png,14,754,93,126,YAxisbbox
LineCharts/5_line_16678.png,556,572,743,461,Legendbbox
LineCharts/5_line_16679.png,97,1022,758,782,XAxisbbox
LineCharts/5_line_16679.png,-1,788,93,95,YAxisbbox
LineCharts/5_line_16679.png,397,351,537,239,Legendbbox
LineCharts/5_line_16680.png,85,978,774,782,XAxisbbox
LineCharts/5_line_16680.png,3,789,93,95,YAxisbbox
LineCharts/5_line_16680.png,225,304,403,188,Legendbbox
LineCharts/5_line_16681.png,85,898,774,782,XAxisbbox
LineCharts/5_line_16681.png,-38,794,93,95,YAxisbbox
LineCharts/5_line_16681.png,220,426,381,309,Legendbbox
LineCharts/5_line_16682.png,89,857,773,782,XAxisbbox
LineCharts/5_line_16682.png,27,805,93,120,YAxisbbox
LineCharts/5_line_16682.png,284,370,577,173,Legendbbox
LineCharts/3_line_16683.png,85,882,775,782,XAxisbbox
LineCharts/3_line_16683.png,-22,753,93,126,YAxisbbox
LineCharts/3_line_16683.png,451,400,724,279,Legendbbox
LineCharts/3_line_16684.png,97,1029,757,782,XAxisbbox
LineCharts/3_line_16684.png,-30,750,93,126,YAxisbbox
LineCharts/3_line_16684.png,566,312,704,244,Legendbbox
LineCharts/3_line_16685.png,80,941,804,782,XAxisbbox
LineCharts/3_line_16685.png,4,759,93,95,YAxisbbox
